AGENT_ID,DOB,MARITAL_STATUS,TEAM_CODE,CONTRACT_DATE,AGENT_STATUS,TERMINATION_DATE,FIRST_YEAR_COMMISSION
3201710003,1995-07-14 00:00:00,Married,A0055,2017-10-10 00:00:00,Inactive,2023-01-15 00:00:00,166670.0
3201712008,1987-08-30 00:00:00,Married,A0055,2017-12-24 00:00:00,Inactive,2023-01-15 00:00:00,103800.0
3201512093,1993-09-20 00:00:00,Married,A0056,2015-12-06 00:00:00,Active,,798820.0
3201408029,1984-03-04 00:00:00,Married,A0056,2014-08-11 00:00:00,Active,,385020.0
3201712009,1994-07-25 00:00:00,Married,A0056,2017-12-05 00:00:00,Inactive,2023-01-15 00:00:00,158930.0
3201403033,1985-12-10 00:00:00,Married,A0056,2014-03-07 00:00:00,Active,,323960.0
3201511176,1987-08-28 00:00:00,Married,A0056,2015-11-06 00:00:00,Active,,4432640.0
3201508097,1992-06-13 00:00:00,Married,A0056,2015-08-28 00:00:00,Active,,363660.0
3201512094,1992-10-22 00:00:00,Married,A0056,2015-12-12 00:00:00,Active,,873870.0
3201510202,1985-05-27 00:00:00,Married,A0056,2015-10-23 00:00:00,Active,,410090.0
3201712010,1991-08-31 00:00:00,Married,A0056,2017-12-10 00:00:00,Inactive,2023-01-15 00:00:00,183280.0
3201710004,1990-06-22 00:00:00,Married,A0056,2017-10-11 00:00:00,Inactive,2023-01-15 00:00:00,119590.0
3201511177,1992-10-17 00:00:00,Married,A0056,2015-11-28 00:00:00,Active,,345370.0
3201712011,1988-07-06 00:00:00,Married,A0056,2017-12-12 00:00:00,Inactive,2023-01-15 00:00:00,128840.0
3201509205,1988-03-22 00:00:00,Married,A0056,2015-09-14 00:00:00,Active,,1352930.0
3201509206,1993-05-15 00:00:00,Married,A0056,2015-09-02 00:00:00,Active,,860730.0
3201512095,1986-08-10 00:00:00,Married,A0056,2015-12-06 00:00:00,Active,,1043810.0
3201708007,1989-06-12 00:00:00,Married,A0056,2017-08-22 00:00:00,Inactive,2023-01-15 00:00:00,106150.0
3201512096,1992-10-03 00:00:00,Married,A0056,2015-12-13 00:00:00,Active,,658160.0
3201412033,1986-09-24 00:00:00,Married,A0056,2014-12-14 00:00:00,Active,,2283500.0
3201508098,1991-04-02 00:00:00,Married,A0056,2015-08-26 00:00:00,Active,,494360.0
3201710005,1991-05-26 00:00:00,Married,A0056,2017-10-07 00:00:00,Inactive,2023-01-15 00:00:00,441850.0
3201708008,1993-04-04 00:00:00,Married,A0056,2017-08-01 00:00:00,Inactive,2023-01-15 00:00:00,289880.0
3201511178,1987-08-18 00:00:00,Married,A0056,2015-11-29 00:00:00,Active,,672790.0
3201508099,1992-05-14 00:00:00,Married,A0056,2015-08-30 00:00:00,Active,,487450.0
3201711004,1991-06-30 00:00:00,Married,A0056,2017-11-06 00:00:00,Inactive,2023-01-15 00:00:00,413820.0
3201712012,1992-06-20 00:00:00,Married,A0056,2017-12-19 00:00:00,Inactive,2023-01-15 00:00:00,1342450.0
3201709004,1987-08-06 00:00:00,Married,A0056,2017-09-26 00:00:00,Inactive,2023-01-15 00:00:00,372400.0
3201412034,1991-07-17 00:00:00,Married,A0056,2014-12-07 00:00:00,Active,,317120.0
3201710006,1994-06-19 00:00:00,Married,A0057,2017-10-05 00:00:00,Inactive,2023-01-15 00:00:00,194070.0
3201712013,1988-09-09 00:00:00,Married,A0057,2017-12-17 00:00:00,Inactive,2023-01-15 00:00:00,1194010.0
3201510203,1985-05-14 00:00:00,Married,A0057,2015-10-03 00:00:00,Active,,1715130.0
3201510204,1986-04-24 00:00:00,Married,A0057,2015-10-03 00:00:00,Active,,1865930.0
3201510205,1987-06-17 00:00:00,Married,A0057,2015-10-16 00:00:00,Active,,1829230.0
3201511179,1985-08-13 00:00:00,Married,A0057,2015-11-25 00:00:00,Active,,5107500.0
3201204001,1986-11-20 00:00:00,Married,A0057,2012-04-08 00:00:00,Inactive,2023-01-10 00:00:00,967740.0
3201711005,1988-07-23 00:00:00,Married,A0057,2017-11-06 00:00:00,Inactive,2023-01-15 00:00:00,251240.0
3201711006,1987-07-29 00:00:00,Married,A0057,2017-11-09 00:00:00,Inactive,2023-01-15 00:00:00,446500.0
3201410019,1991-06-15 00:00:00,Married,A0057,2014-10-12 00:00:00,Active,,546140.0
3201707004,1991-02-05 00:00:00,Married,A0057,2017-07-20 00:00:00,Inactive,2023-01-15 00:00:00,206580.0
3201711007,1992-08-12 00:00:00,Married,A0057,2017-11-20 00:00:00,Inactive,2023-01-15 00:00:00,63760.0
3201707005,1989-04-18 00:00:00,Married,A0057,2017-07-27 00:00:00,Inactive,2023-01-15 00:00:00,110640.0
3201708009,1994-02-18 00:00:00,Married,A0057,2017-08-02 00:00:00,Inactive,2023-01-15 00:00:00,347440.0
3201711008,1988-08-03 00:00:00,Married,A0057,2017-11-19 00:00:00,Inactive,2023-01-15 00:00:00,1097750.0
3201710007,1991-08-12 00:00:00,Married,A0057,2017-10-21 00:00:00,Inactive,2023-01-15 00:00:00,698540.0
3201711009,1991-08-30 00:00:00,Married,A0057,2017-11-09 00:00:00,Inactive,2023-01-15 00:00:00,836090.0
3201707006,1987-04-23 00:00:00,Married,A0057,2017-07-06 00:00:00,Inactive,2023-01-15 00:00:00,762930.0
3201709005,1995-08-13 00:00:00,Married,A0057,2017-09-20 00:00:00,Inactive,2023-01-15 00:00:00,184300.0
3201712014,1990-10-27 00:00:00,Married,A0057,2017-12-23 00:00:00,Inactive,2023-01-15 00:00:00,509360.0
3201710008,1991-05-30 00:00:00,Married,A0057,2017-10-23 00:00:00,Inactive,2023-01-15 00:00:00,246850.0
3201707007,1989-03-16 00:00:00,Married,A0057,2017-07-04 00:00:00,Inactive,2023-01-15 00:00:00,248100.0
3201410020,1987-05-27 00:00:00,Married,A0057,2014-10-25 00:00:00,Active,,231840.0
3201405032,1986-12-07 00:00:00,Married,A0057,2014-05-18 00:00:00,Active,,674460.0
3201709006,1988-08-18 00:00:00,Married,A0057,2017-09-29 00:00:00,Inactive,2023-01-15 00:00:00,72700.0
3201302001,1984-10-16 00:00:00,Married,A0058,2013-02-01 00:00:00,Inactive,2023-01-10 00:00:00,1082840.0
3201209001,1986-07-19 00:00:00,Married,A0058,2012-09-06 00:00:00,Inactive,2023-01-10 00:00:00,884950.0
3201202001,1983-11-22 00:00:00,Married,A0058,2012-02-13 00:00:00,Inactive,2023-01-10 00:00:00,1173560.0
3201708010,1987-03-21 00:00:00,Married,A0058,2017-08-04 00:00:00,Inactive,2023-01-15 00:00:00,93130.0
3201708011,1991-04-16 00:00:00,Married,A0058,2017-08-05 00:00:00,Inactive,2023-01-15 00:00:00,78660.0
3201707008,1993-02-03 00:00:00,Married,A0058,2017-07-09 00:00:00,Inactive,2023-01-15 00:00:00,83560.0
3201708012,1989-06-16 00:00:00,Married,A0058,2017-08-09 00:00:00,Inactive,2023-01-15 00:00:00,322630.0
3201711010,1992-09-18 00:00:00,Married,A0058,2017-11-06 00:00:00,Inactive,2023-01-15 00:00:00,162520.0
3201211001,1982-07-23 00:00:00,Married,A0058,2012-11-07 00:00:00,Inactive,2023-01-10 00:00:00,1628950.0
3201710009,1992-06-15 00:00:00,Married,A0058,2017-10-25 00:00:00,Inactive,2023-01-15 00:00:00,150060.0
3201408030,1991-03-28 00:00:00,Married,A0058,2014-08-27 00:00:00,Active,,747890.0
3201302002,1990-12-22 00:00:00,Married,A0058,2013-02-28 00:00:00,Inactive,2023-01-05 00:00:00,532780.0
3201405033,1985-11-14 00:00:00,Married,A0058,2014-05-06 00:00:00,Active,,647200.0
3201203001,1983-12-23 00:00:00,Married,A0058,2012-03-06 00:00:00,Inactive,2023-01-10 00:00:00,497520.0
3201308001,1985-02-16 00:00:00,Married,A0058,2013-08-09 00:00:00,Inactive,2023-01-05 00:00:00,1578540.0
3201212001,1984-08-21 00:00:00,Married,A0058,2012-12-07 00:00:00,Inactive,2023-01-10 00:00:00,1096320.0
3201312001,1986-07-20 00:00:00,Married,A0058,2013-12-09 00:00:00,Inactive,2023-01-05 00:00:00,927880.0
3201711011,1987-05-21 00:00:00,Married,A0058,2017-11-02 00:00:00,Inactive,2023-01-15 00:00:00,214690.0
3201710010,1992-05-10 00:00:00,Married,A0058,2017-10-22 00:00:00,Inactive,2023-01-15 00:00:00,151060.0
3201711012,1988-06-09 00:00:00,Married,A0058,2017-11-22 00:00:00,Inactive,2023-01-15 00:00:00,311070.0
3201407033,1992-04-09 00:00:00,Married,A0058,2014-07-20 00:00:00,Active,,226790.0
3201709007,1994-07-31 00:00:00,Married,A0058,2017-09-09 00:00:00,Inactive,2023-01-15 00:00:00,196440.0
3201711013,1992-08-12 00:00:00,Married,A0058,2017-11-24 00:00:00,Inactive,2023-01-15 00:00:00,224720.0
3201310001,1984-06-16 00:00:00,Married,A0058,2013-10-03 00:00:00,Inactive,2023-01-05 00:00:00,742720.0
3201301001,1989-10-24 00:00:00,Married,A0058,2013-01-19 00:00:00,Inactive,2023-01-10 00:00:00,859290.0
3201411028,1991-07-05 00:00:00,Married,A0058,2014-11-24 00:00:00,Active,,822550.0
3201709008,1987-06-07 00:00:00,Married,A0058,2017-09-23 00:00:00,Inactive,2023-01-15 00:00:00,230700.0
3201407034,1985-02-03 00:00:00,Married,A0058,2014-07-13 00:00:00,Active,,430880.0
3201707009,1989-02-26 00:00:00,Married,A0058,2017-07-05 00:00:00,Inactive,2023-01-15 00:00:00,257500.0
3201410021,1988-05-08 00:00:00,Married,A0058,2014-10-21 00:00:00,Active,,476230.0
3201711014,1990-08-26 00:00:00,Married,A0059,2017-11-23 00:00:00,Inactive,2023-01-15 00:00:00,233710.0
3201301002,1984-09-14 00:00:00,Married,A0059,2013-01-04 00:00:00,Inactive,2023-01-10 00:00:00,848400.0
3201304001,1985-12-26 00:00:00,Married,A0059,2013-04-10 00:00:00,Inactive,2023-01-05 00:00:00,585070.0
3201303001,1982-12-17 00:00:00,Married,A0059,2013-03-23 00:00:00,Inactive,2023-01-05 00:00:00,822550.0
3201308002,1991-03-31 00:00:00,Married,A0059,2013-08-24 00:00:00,Inactive,2023-01-05 00:00:00,1046060.0
3201407035,1984-03-28 00:00:00,Married,A0059,2014-07-22 00:00:00,Active,,1042550.0
3201310002,1991-07-17 00:00:00,Married,A0059,2013-10-08 00:00:00,Inactive,2023-01-05 00:00:00,2002610.0
3201710011,1995-05-07 00:00:00,Married,A0059,2017-10-24 00:00:00,Inactive,2023-01-15 00:00:00,292880.0
3201205001,1982-01-31 00:00:00,Married,A0059,2012-05-13 00:00:00,Inactive,2023-01-10 00:00:00,571370.0
3201707010,1991-03-23 00:00:00,Married,A0059,2017-07-29 00:00:00,Inactive,2023-01-15 00:00:00,1345850.0
3201406028,1984-04-03 00:00:00,Married,A0059,2014-06-13 00:00:00,Active,,1054580.0
3201711015,1992-09-01 00:00:00,Married,A0059,2017-11-12 00:00:00,Inactive,2023-01-15 00:00:00,828820.0
3201307001,1984-03-07 00:00:00,Married,A0059,2013-07-04 00:00:00,Inactive,2023-01-05 00:00:00,1194850.0
3201209002,1987-07-22 00:00:00,Married,A0059,2012-09-01 00:00:00,Inactive,2023-01-10 00:00:00,970800.0
3201709009,1994-07-09 00:00:00,Married,A0059,2017-09-07 00:00:00,Inactive,2023-01-15 00:00:00,196100.0
3201405034,1988-01-16 00:00:00,Married,A0059,2014-05-13 00:00:00,Active,,849720.0
3201706011,1993-04-19 00:00:00,Married,A0059,2017-06-30 00:00:00,Inactive,2023-01-15 00:00:00,375640.0
3201307002,1984-02-19 00:00:00,Married,A0059,2013-07-10 00:00:00,Inactive,2023-01-05 00:00:00,965200.0
3201709010,1992-05-14 00:00:00,Married,A0059,2017-09-10 00:00:00,Inactive,2023-01-15 00:00:00,303170.0
3201711016,1994-08-06 00:00:00,Married,A0059,2017-11-23 00:00:00,Inactive,2023-01-15 00:00:00,723080.0
3201303002,1983-12-26 00:00:00,Married,A0059,2013-03-23 00:00:00,Inactive,2023-01-05 00:00:00,1285920.0
3201408031,1987-06-16 00:00:00,Married,A0059,2014-08-13 00:00:00,Active,,404480.0
3201708013,1995-03-03 00:00:00,Married,A0059,2017-08-18 00:00:00,Inactive,2023-01-15 00:00:00,610300.0
3201709011,1989-05-19 00:00:00,Married,A0059,2017-09-02 00:00:00,Inactive,2023-01-15 00:00:00,562760.0
3201712015,1990-10-07 00:00:00,Married,A0059,2017-12-19 00:00:00,Inactive,2023-01-15 00:00:00,1616670.0
3201203002,1984-09-28 00:00:00,Married,A0059,2012-03-26 00:00:00,Inactive,2023-01-10 00:00:00,1125680.0
3201310003,1991-05-16 00:00:00,Married,A0059,2013-10-12 00:00:00,Inactive,2023-01-05 00:00:00,842030.0
3201307003,1988-06-01 00:00:00,Married,A0059,2013-07-10 00:00:00,Inactive,2023-01-05 00:00:00,5229310.0
3201410022,1990-09-01 00:00:00,Married,A0059,2014-10-30 00:00:00,Active,,968210.0
3201208001,1987-02-14 00:00:00,Married,A0059,2012-08-13 00:00:00,Inactive,2023-01-10 00:00:00,1015650.0
3201203003,1986-12-06 00:00:00,Married,A0059,2012-03-12 00:00:00,Inactive,2023-01-10 00:00:00,1321980.0
3201711017,1991-05-20 00:00:00,Married,A0059,2017-11-07 00:00:00,Inactive,2023-01-15 00:00:00,407490.0
3201707011,1992-01-31 00:00:00,Married,A0059,2017-07-10 00:00:00,Inactive,2023-01-15 00:00:00,204510.0
3201711018,1993-09-25 00:00:00,Married,A0059,2017-11-09 00:00:00,Inactive,2023-01-15 00:00:00,649780.0
3201401001,1983-11-30 00:00:00,Married,A0059,2014-01-25 00:00:00,Inactive,2023-01-05 00:00:00,586400.0
3201710012,1993-05-15 00:00:00,Married,A0059,2017-10-05 00:00:00,Inactive,2023-01-15 00:00:00,135100.0
3201712016,1987-06-24 00:00:00,Married,A0059,2017-12-06 00:00:00,Inactive,2023-01-15 00:00:00,210440.0
3201707012,1993-04-15 00:00:00,Married,A0059,2017-07-05 00:00:00,Inactive,2023-01-15 00:00:00,135860.0
3201308003,1983-02-17 00:00:00,Married,A0059,2013-08-09 00:00:00,Inactive,2023-01-05 00:00:00,940720.0
3201707013,1990-04-29 00:00:00,Married,A0059,2017-07-17 00:00:00,Inactive,2023-01-15 00:00:00,105980.0
3201711019,1991-07-24 00:00:00,Married,A0059,2017-11-15 00:00:00,Inactive,2023-01-15 00:00:00,538670.0
3201707014,1989-03-04 00:00:00,Married,A0059,2017-07-18 00:00:00,Inactive,2023-01-15 00:00:00,970440.0
3201210001,1985-07-23 00:00:00,Married,A0059,2012-10-02 00:00:00,Inactive,2023-01-10 00:00:00,1504410.0
3201411029,1992-09-26 00:00:00,Married,A0059,2014-11-08 00:00:00,Active,,724140.0
3201712017,1993-10-27 00:00:00,Married,A0059,2017-12-07 00:00:00,Inactive,2023-01-15 00:00:00,219420.0
3201707015,1988-05-18 00:00:00,Married,A0060,2017-07-13 00:00:00,Inactive,2023-01-15 00:00:00,140820.0
3201711020,1991-09-16 00:00:00,Married,A0060,2017-11-02 00:00:00,Inactive,2023-01-15 00:00:00,248420.0
3201711021,1990-10-05 00:00:00,Married,A0060,2017-11-15 00:00:00,Inactive,2023-01-15 00:00:00,302830.0
3201309001,1986-04-24 00:00:00,Married,A0060,2013-09-02 00:00:00,Inactive,2023-01-05 00:00:00,777730.0
3201311001,1989-07-07 00:00:00,Married,A0060,2013-11-06 00:00:00,Inactive,2023-01-05 00:00:00,1545690.0
3201206001,1984-05-13 00:00:00,Married,A0060,2012-06-27 00:00:00,Inactive,2023-01-10 00:00:00,1267860.0
3201707016,1995-03-12 00:00:00,Married,A0060,2017-07-01 00:00:00,Inactive,2023-01-15 00:00:00,154860.0
3201710013,1995-08-20 00:00:00,Married,A0060,2017-10-15 00:00:00,Inactive,2023-01-15 00:00:00,909090.0
3201710014,1991-07-28 00:00:00,Married,A0060,2017-10-13 00:00:00,Inactive,2023-01-15 00:00:00,365680.0
3201301003,1982-11-05 00:00:00,Married,A0060,2013-01-31 00:00:00,Inactive,2023-01-10 00:00:00,2930750.0
3201709012,1993-04-16 00:00:00,Married,A0060,2017-09-01 00:00:00,Active,,66810.0
3201711022,1990-06-21 00:00:00,Married,A0060,2017-11-21 00:00:00,Active,,588730.0
3201308004,1991-06-22 00:00:00,Married,A0060,2013-08-21 00:00:00,Inactive,2023-01-05 00:00:00,2396040.0
3201708014,1992-07-11 00:00:00,Married,A0060,2017-08-30 00:00:00,Active,,190170.0
3201208002,1988-03-31 00:00:00,Married,A0060,2012-08-20 00:00:00,Inactive,2023-01-10 00:00:00,2851380.0
3201202002,1981-11-23 00:00:00,Married,A0060,2012-02-17 00:00:00,Inactive,2023-01-10 00:00:00,1296630.0
3201707017,1993-02-06 00:00:00,Married,A0060,2017-07-14 00:00:00,Active,,205680.0
3201301004,1985-12-14 00:00:00,Married,A0060,2013-01-26 00:00:00,Inactive,2023-01-10 00:00:00,1532450.0
3201412035,1988-06-23 00:00:00,Married,A0060,2014-12-18 00:00:00,Active,,5339670.0
3201303003,1984-09-30 00:00:00,Married,A0060,2013-03-18 00:00:00,Inactive,2023-01-05 00:00:00,996190.0
3201711023,1987-08-16 00:00:00,Married,A0060,2017-11-08 00:00:00,Active,,80170.0
3201707018,1987-02-11 00:00:00,Married,A0060,2017-07-27 00:00:00,Active,,141700.0
3201407036,1988-02-28 00:00:00,Married,A0060,2014-07-25 00:00:00,Active,,1179460.0
3201205002,1982-01-13 00:00:00,Married,A0060,2012-05-26 00:00:00,Inactive,2023-01-10 00:00:00,764530.0
3201310004,1987-05-25 00:00:00,Married,A0060,2013-10-10 00:00:00,Inactive,2023-01-05 00:00:00,3274240.0
3201711024,1988-08-13 00:00:00,Married,A0060,2017-11-07 00:00:00,Active,,3037430.0
3201308005,1990-02-28 00:00:00,Married,A0060,2013-08-12 00:00:00,Inactive,2023-01-05 00:00:00,2291040.0
3201709013,1987-04-26 00:00:00,Married,A0060,2017-09-22 00:00:00,Active,,116330.0
3201712018,1988-11-14 00:00:00,Married,A0060,2017-12-26 00:00:00,Active,,224180.0
3201710015,1989-08-13 00:00:00,Married,A0060,2017-10-18 00:00:00,Active,,84140.0
3201708015,1989-04-12 00:00:00,Married,A0060,2017-08-19 00:00:00,Active,,250320.0
3201306001,1986-02-21 00:00:00,Married,A0060,2013-06-06 00:00:00,Inactive,2023-01-05 00:00:00,2552570.0
3201712019,1990-10-24 00:00:00,Married,A0060,2017-12-19 00:00:00,Active,,119660.0
3201710016,1990-09-05 00:00:00,Married,A0060,2017-10-14 00:00:00,Active,,771930.0
3201706012,1993-04-06 00:00:00,Married,A0061,2017-06-30 00:00:00,Active,,353970.0
3201707019,1993-03-30 00:00:00,Married,A0061,2017-07-14 00:00:00,Active,,1249700.0
3201710017,1994-06-06 00:00:00,Married,A0061,2017-10-04 00:00:00,Active,,837360.0
3201306002,1983-04-18 00:00:00,Married,A0061,2013-06-11 00:00:00,Inactive,2023-01-05 00:00:00,927660.0
3201712020,1990-08-25 00:00:00,Married,A0061,2017-12-18 00:00:00,Active,,822560.0
3201402014,1989-08-22 00:00:00,Married,A0061,2014-02-03 00:00:00,Inactive,2023-01-05 00:00:00,657710.0
3201203004,1984-01-22 00:00:00,Married,A0061,2012-03-20 00:00:00,Inactive,2023-01-10 00:00:00,695910.0
3201404034,1984-02-06 00:00:00,Married,A0061,2014-04-24 00:00:00,Active,,573810.0
3201709014,1991-05-26 00:00:00,Married,A0061,2017-09-07 00:00:00,Active,,1181490.0
3201709015,1990-07-09 00:00:00,Married,A0061,2017-09-26 00:00:00,Active,,153780.0
3201708016,1994-03-24 00:00:00,Married,A0061,2017-08-21 00:00:00,Active,,145210.0
3201311002,1986-08-11 00:00:00,Married,A0061,2013-11-29 00:00:00,Inactive,2023-01-05 00:00:00,731560.0
3201707020,1988-01-27 00:00:00,Married,A0061,2017-07-11 00:00:00,Active,,161520.0
3201707021,1987-04-13 00:00:00,Married,A0061,2017-07-05 00:00:00,Active,,118280.0
3201708017,1987-05-09 00:00:00,Married,A0061,2017-08-26 00:00:00,Active,,76790.0
3201707022,1987-04-14 00:00:00,Married,A0061,2017-07-12 00:00:00,Active,,134170.0
3201409034,1985-04-15 00:00:00,Married,A0061,2014-09-11 00:00:00,Active,,1017860.0
3201303004,1982-12-19 00:00:00,Married,A0061,2013-03-06 00:00:00,Inactive,2023-01-05 00:00:00,1440040.0
3201707023,1993-06-05 00:00:00,Married,A0061,2017-07-27 00:00:00,Active,,290160.0
3201712021,1987-09-23 00:00:00,Married,A0061,2017-12-16 00:00:00,Active,,223770.0
3201311003,1989-05-25 00:00:00,Married,A0061,2013-11-20 00:00:00,Inactive,2023-01-05 00:00:00,642560.0
3201307004,1990-03-27 00:00:00,Married,A0061,2013-07-23 00:00:00,Inactive,2023-01-05 00:00:00,2303510.0
3201707024,1993-04-25 00:00:00,Married,A0061,2017-07-15 00:00:00,Active,,394730.0
3201712022,1993-09-03 00:00:00,Married,A0061,2017-12-26 00:00:00,Active,,425300.0
3201309002,1990-07-22 00:00:00,Married,A0061,2013-09-15 00:00:00,Inactive,2023-01-05 00:00:00,644220.0
3201405035,1983-12-19 00:00:00,Married,A0061,2014-05-18 00:00:00,Active,,654920.0
3201711025,1992-10-01 00:00:00,Married,A0061,2017-11-28 00:00:00,Active,,390780.0
3201712023,1992-07-10 00:00:00,Married,A0061,2017-12-25 00:00:00,Active,,259660.0
3201403034,1987-01-02 00:00:00,Married,A0061,2014-03-08 00:00:00,Active,,809970.0
3201710018,1987-05-08 00:00:00,Married,A0061,2017-10-22 00:00:00,Active,,718450.0
3201401002,1990-08-27 00:00:00,Married,A0061,2014-01-07 00:00:00,Inactive,2023-01-05 00:00:00,695700.0
3201403035,1986-11-09 00:00:00,Married,A0061,2014-03-08 00:00:00,Active,,1089580.0
3201305001,1987-12-15 00:00:00,Married,A0061,2013-05-28 00:00:00,Inactive,2023-01-05 00:00:00,1131980.0
3201708018,1988-03-21 00:00:00,Married,A0061,2017-08-30 00:00:00,Active,,719700.0
3201307005,1988-04-17 00:00:00,Married,A0061,2013-07-01 00:00:00,Inactive,2023-01-05 00:00:00,1096560.0
3201312002,1985-09-27 00:00:00,Married,A0061,2013-12-24 00:00:00,Inactive,2023-01-05 00:00:00,2445590.0
3201709016,1987-07-06 00:00:00,Married,A0061,2017-09-21 00:00:00,Active,,255200.0
3201708019,1987-04-04 00:00:00,Married,A0061,2017-08-15 00:00:00,Active,,209860.0
3201305002,1989-04-04 00:00:00,Married,A0061,2013-05-13 00:00:00,Inactive,2023-01-05 00:00:00,1556270.0
3201712024,1994-10-07 00:00:00,Married,A0061,2017-12-02 00:00:00,Active,,77250.0
3201406029,1991-04-07 00:00:00,Married,A0061,2014-06-28 00:00:00,Active,,2700040.0
3201209003,1990-04-20 00:00:00,Married,A0061,2012-09-28 00:00:00,Inactive,2023-01-10 00:00:00,1810820.0
3201710019,1987-05-17 00:00:00,Married,A0061,2017-10-28 00:00:00,Active,,365850.0
3201205003,1985-12-01 00:00:00,Married,A0061,2012-05-13 00:00:00,Inactive,2023-01-10 00:00:00,749150.0
3201708020,1990-07-01 00:00:00,Married,A0061,2017-08-28 00:00:00,Active,,1080810.0
3201710020,1995-07-29 00:00:00,Married,A0061,2017-10-19 00:00:00,Active,,173960.0
3201707025,1988-05-21 00:00:00,Married,A0061,2017-07-06 00:00:00,Active,,148860.0
3201304002,1986-01-08 00:00:00,Married,A0061,2013-04-15 00:00:00,Inactive,2023-01-05 00:00:00,2714460.0
3201309003,1990-04-09 00:00:00,Married,A0061,2013-09-14 00:00:00,Inactive,2023-01-05 00:00:00,638940.0
3201712025,1989-11-13 00:00:00,Married,A0062,2017-12-25 00:00:00,Active,,305000.0
3201707026,1994-05-29 00:00:00,Married,A0062,2017-07-12 00:00:00,Active,,589160.0
3201709017,1992-03-11 00:00:00,Married,A0062,2017-09-10 00:00:00,Active,,136370.0
3201707027,1993-01-17 00:00:00,Married,A0062,2017-07-14 00:00:00,Active,,121700.0
3201202003,1986-01-03 00:00:00,Married,A0062,2012-02-18 00:00:00,Inactive,2023-01-10 00:00:00,837400.0
3201709018,1989-06-25 00:00:00,Married,A0062,2017-09-09 00:00:00,Active,,538050.0
3201202004,1982-08-29 00:00:00,Married,A0062,2012-02-11 00:00:00,Inactive,2023-01-10 00:00:00,1491220.0
3201710021,1993-09-10 00:00:00,Married,A0062,2017-10-24 00:00:00,Active,,131260.0
3201206002,1987-02-20 00:00:00,Married,A0062,2012-06-30 00:00:00,Inactive,2023-01-10 00:00:00,1995570.0
3201305003,1987-11-14 00:00:00,Married,A0062,2013-05-12 00:00:00,Inactive,2023-01-05 00:00:00,4003960.0
3201406030,1988-02-20 00:00:00,Married,A0062,2014-06-04 00:00:00,Active,,749840.0
3201711026,1988-06-13 00:00:00,Married,A0062,2017-11-30 00:00:00,Active,,2215950.0
3201307006,1990-02-17 00:00:00,Married,A0062,2013-07-31 00:00:00,Inactive,2023-01-05 00:00:00,941410.0
3201707028,1987-03-27 00:00:00,Married,A0062,2017-07-09 00:00:00,Active,,684620.0
3201408032,1987-04-09 00:00:00,Married,A0062,2014-08-06 00:00:00,Active,,429040.0
3201309004,1986-05-16 00:00:00,Married,A0062,2013-09-23 00:00:00,Inactive,2023-01-05 00:00:00,2014750.0
3201311004,1985-08-27 00:00:00,Married,A0062,2013-11-13 00:00:00,Inactive,2023-01-05 00:00:00,2398380.0
3201711027,1993-06-06 00:00:00,Married,A0062,2017-11-22 00:00:00,Active,,78450.0
3201712026,1991-08-12 00:00:00,Married,A0062,2017-12-17 00:00:00,Active,,147670.0
3201710022,1990-05-12 00:00:00,Married,A0062,2017-10-01 00:00:00,Active,,360710.0
3201707029,1993-03-09 00:00:00,Married,A0062,2017-07-19 00:00:00,Active,,95130.0
3201212002,1990-07-12 00:00:00,Married,A0062,2012-12-19 00:00:00,Inactive,2023-01-10 00:00:00,5798510.0
3201302003,1990-10-02 00:00:00,Married,A0062,2013-02-15 00:00:00,Inactive,2023-01-05 00:00:00,1952060.0
3201412036,1990-10-29 00:00:00,Married,A0062,2014-12-17 00:00:00,Active,,287190.0
3201407037,1985-02-13 00:00:00,Married,A0062,2014-07-08 00:00:00,Active,,713740.0
3201210002,1985-06-27 00:00:00,Married,A0062,2012-10-10 00:00:00,Inactive,2023-01-10 00:00:00,826450.0
3201707030,1988-01-31 00:00:00,Married,A0062,2017-07-08 00:00:00,Active,,396800.0
3201410023,1992-05-01 00:00:00,Married,A0062,2014-10-25 00:00:00,Active,,249910.0
3201707031,1993-02-10 00:00:00,Married,A0062,2017-07-21 00:00:00,Active,,229850.0
3201707032,1988-04-06 00:00:00,Married,A0062,2017-07-24 00:00:00,Active,,3849700.0
3201407038,1984-03-21 00:00:00,Married,A0062,2014-07-04 00:00:00,Active,,260780.0
3201202005,1986-09-11 00:00:00,Married,A0062,2012-02-26 00:00:00,Inactive,2023-01-10 00:00:00,563450.0
3201707033,1991-03-07 00:00:00,Married,A0062,2017-07-02 00:00:00,Active,,208230.0
3201708021,1993-04-03 00:00:00,Married,A0062,2017-08-18 00:00:00,Active,,259350.0
3201309005,1986-07-03 00:00:00,Married,A0062,2013-09-22 00:00:00,Inactive,2023-01-05 00:00:00,796170.0
3201710023,1991-08-04 00:00:00,Married,A0062,2017-10-29 00:00:00,Active,,443240.0
3201709019,1995-05-29 00:00:00,Married,A0062,2017-09-19 00:00:00,Active,,1030260.0
3201303005,1990-11-15 00:00:00,Married,A0062,2013-03-13 00:00:00,Inactive,2023-01-05 00:00:00,1146560.0
3201710024,1993-06-01 00:00:00,Married,A0062,2017-10-01 00:00:00,Active,,498880.0
3201210003,1982-07-11 00:00:00,Married,A0062,2012-10-16 00:00:00,Inactive,2023-01-10 00:00:00,967460.0
